id,set_name,img,text,gold_hate,gold_pc,gold_attack,pc,attack
42653,train,img/42653.png,we will rebuild,['not_hateful'],['pc_empty'],['attack_empty'],None,None
93740,train,img/93740.png,i'll be saving my resolution for 2019 i think i wanna be an asshole for 1 more year,['not_hateful'],['pc_empty'],['attack_empty'],None,None
5918,train,img/05918.png,burning them was a horrific event in the history,['not_hateful'],['pc_empty'],['attack_empty'],None,None
93271,train,img/93271.png,money can't buy you happiness but hookers and coke don't make me sad either!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
45379,train,img/45379.png,just got out of the pool wants to go swimming again,['not_hateful'],['pc_empty'],['attack_empty'],None,None
26987,train,img/26987.png,"muslim terrorist, spy anti semite the poster child of the left",['not_hateful'],['pc_empty'],['attack_empty'],None,None
69253,train,img/69253.png,an artistic rendition of jesus,['not_hateful'],['pc_empty'],['attack_empty'],None,None
9283,train,img/09283.png,all people in this world deserve help,['not_hateful'],['pc_empty'],['attack_empty'],None,None
60539,train,img/60539.png,mandatory vaccinations '' no exemptions,['not_hateful'],['pc_empty'],['attack_empty'],None,None
1245,train,img/01245.png,and that was the last nativity play my son was invited to take part in,['not_hateful'],['pc_empty'],['attack_empty'],None,None
21439,train,img/21439.png,when you start second guessing why you started the fight,['not_hateful'],['pc_empty'],['attack_empty'],None,None
1476,train,img/01476.png,im confident in my own skin,['not_hateful'],['pc_empty'],['attack_empty'],None,None
17649,train,img/17649.png,can you see the difference?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
70318,train,img/70318.png,that blood you donated could be in someone's boner right now,['not_hateful'],['pc_empty'],['attack_empty'],None,None
41690,train,img/41690.png,corn shit lemon piss,['not_hateful'],['pc_empty'],['attack_empty'],None,None
16208,train,img/16208.png,"so, 100 americans and 300 russians walked into a mg 42",['not_hateful'],['pc_empty'],['attack_empty'],None,None
84271,train,img/84271.png,doesn't matter what clan we all need to stick together,['not_hateful'],['pc_empty'],['attack_empty'],None,None
18420,train,img/18420.png,michelle obama was voted one of the most beautiful people of 2015! by who? the national association for the blind!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
38147,train,img/38147.png,hitler posing to a recording of one of his speeches,['not_hateful'],['pc_empty'],['attack_empty'],None,None
39168,train,img/39168.png,tfw your friend says that kirk is better than picard,['not_hateful'],['pc_empty'],['attack_empty'],None,None
60571,train,img/60571.png,when you shit an anaconda and feel the last inch disconnect from your soul,['not_hateful'],['pc_empty'],['attack_empty'],None,None
69870,train,img/69870.png,when you want your passenger to stop talking,['not_hateful'],['pc_empty'],['attack_empty'],None,None
51630,train,img/51630.png,dont drink with him he cant hold his liouor,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4316,train,img/04316.png,"algebra and geometry are fine, but graphing is where you draw a line",['not_hateful'],['pc_empty'],['attack_empty'],None,None
13576,train,img/13576.png,"hey i just met you and this is crazy, but here's my number i'll gas your baby",['not_hateful'],['pc_empty'],['attack_empty'],None,None
25189,train,img/25189.png,"it looks like it was ultimately obama who was behind the entire plot to undermine the trump presidency. muslim plant forget the russians, here is the real enemy!",['not_hateful'],['pc_empty'],['attack_empty'],None,None
81962,train,img/81962.png,they laughed when i said that i will drain the swamp they're not laughing now !!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
20143,train,img/20143.png,rotissified,['not_hateful'],['pc_empty'],['attack_empty'],None,None
16487,train,img/16487.png,dude you've got the ugliest dog i've ever seen,['not_hateful'],['pc_empty'],['attack_empty'],None,None
81359,train,img/81359.png,what do you get when you cross a pedophile and a pirate arrrrrrr kelly,['not_hateful'],['pc_empty'],['attack_empty'],None,None
86314,train,img/86314.png,"hurry up son, the owner is coming",['not_hateful'],['pc_empty'],['attack_empty'],None,None
26983,train,img/26983.png,rollin' they see me hatin' they be,['not_hateful'],['pc_empty'],['attack_empty'],None,None
46283,train,img/46283.png,when you're dedicated to working out everyday,['not_hateful'],['pc_empty'],['attack_empty'],None,None
37802,train,img/37802.png,"""look dude a second hand store !!""",['not_hateful'],['pc_empty'],['attack_empty'],None,None
94815,train,img/94815.png,when did you two get married again?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
9823,train,img/09823.png,meanwhile.. back at #nevertrump command center,['not_hateful'],['pc_empty'],['attack_empty'],None,None
50271,train,img/50271.png,that look you give when dressed to the t,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2984,train,img/02984.png,stop racism black children and white children are the same,['not_hateful'],['pc_empty'],['attack_empty'],None,None
75894,train,img/75894.png,how to put a refugee baby to sleep in less than one minute,['not_hateful'],['pc_empty'],['attack_empty'],None,None
19375,train,img/19375.png,"democrats, 1961 ask not what your country can do for you; ask what you can do for your country democrats, 2018 free sh*t!",['not_hateful'],['pc_empty'],['attack_empty'],None,None
48507,train,img/48507.png,how black people became christians,['not_hateful'],['pc_empty'],['attack_empty'],None,None
94610,train,img/94610.png,sea monkeys,['not_hateful'],['pc_empty'],['attack_empty'],None,None
14897,train,img/14897.png,when you walk in on your goats making passionate love,['not_hateful'],['pc_empty'],['attack_empty'],None,None
67328,train,img/67328.png,happy president's day mr. president!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
18427,train,img/18427.png,then they gave me a crown of thorns and whipped me it was so hot i came twice,['not_hateful'],['pc_empty'],['attack_empty'],None,None
18960,train,img/18960.png,the constitution applies at the border too! stop illegal searches,['not_hateful'],['pc_empty'],['attack_empty'],None,None
56837,train,img/56837.png,i am happy to work with animals,['not_hateful'],['pc_empty'],['attack_empty'],None,None
59041,train,img/59041.png,when you don't need a squad bc you are the squad,['not_hateful'],['pc_empty'],['attack_empty'],None,None
93261,train,img/93261.png,dont talk about him because hes gay shut up bitch,['not_hateful'],['pc_empty'],['attack_empty'],None,None
70162,train,img/70162.png,when your baby is small enough to fit in a shoe box so you take advantage of cute baby pictures,['not_hateful'],['pc_empty'],['attack_empty'],None,None
3847,train,img/03847.png,meanwhile at the isis strip club,['not_hateful'],['pc_empty'],['attack_empty'],None,None
21739,train,img/21739.png,gravity? never heard of it,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4782,train,img/04782.png,adorable african kid appreciating life,['not_hateful'],['pc_empty'],['attack_empty'],None,None
50146,train,img/50146.png,her back must hurt,['not_hateful'],['pc_empty'],['attack_empty'],None,None
76158,train,img/76158.png,when the un adds another million to the holocaust death toll '',['not_hateful'],['pc_empty'],['attack_empty'],None,None
32704,train,img/32704.png,you know the macarena by heart,['not_hateful'],['pc_empty'],['attack_empty'],None,None
94357,train,img/94357.png,"""the master race'",['not_hateful'],['pc_empty'],['attack_empty'],None,None
72510,train,img/72510.png,"if you see me in public looking a hot mess, just know; my bills are paid, my children have food, & i ain't trying to impress you",['not_hateful'],['pc_empty'],['attack_empty'],None,None
69203,train,img/69203.png,what hitler did was not just homicide he commited genocide,['not_hateful'],['pc_empty'],['attack_empty'],None,None
7562,train,img/07562.png,rest in peace,['not_hateful'],['pc_empty'],['attack_empty'],None,None
5914,train,img/05914.png,meanwhile at the isis strip club,['not_hateful'],['pc_empty'],['attack_empty'],None,None
43651,train,img/43651.png,"if i was uncircumcised i'd hide candy in my dick skin so when a girl about to suck me up, she has a pleasant surprise.. oh my god, skittles",['not_hateful'],['pc_empty'],['attack_empty'],None,None
63954,train,img/63954.png,bubbles of fun !,['not_hateful'],['pc_empty'],['attack_empty'],None,None
27630,train,img/27630.png,beep beep motherfucker,['not_hateful'],['pc_empty'],['attack_empty'],None,None
62814,train,img/62814.png,"roses are red, violets are fuck i count to potatoe, then to firetruck",['not_hateful'],['pc_empty'],['attack_empty'],None,None
20671,train,img/20671.png,when schools out for the summer,['not_hateful'],['pc_empty'],['attack_empty'],None,None
15269,train,img/15269.png,mr. wilson you have to take your pill with water you can't crush it up and snort it off my tits,['not_hateful'],['pc_empty'],['attack_empty'],None,None
36102,train,img/36102.png,questioning america's support for fascist israel ... is unacceptable,['not_hateful'],['pc_empty'],['attack_empty'],None,None
25690,train,img/25690.png,how you feel when your a blacksmith,['not_hateful'],['pc_empty'],['attack_empty'],None,None
98023,train,img/98023.png,be greatful for the clothes you wear,['not_hateful'],['pc_empty'],['attack_empty'],None,None
40193,train,img/40193.png,flowers for martin luther king day,['not_hateful'],['pc_empty'],['attack_empty'],None,None
17850,train,img/17850.png,"if trump gets elected, i'm leaving the country! like and share if you think i should leave",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4256,train,img/04256.png,me and styrofoam... yup...both white trash,['not_hateful'],['pc_empty'],['attack_empty'],None,None
46218,train,img/46218.png,if you're not grilling at my grave site we were never really friends,['not_hateful'],['pc_empty'],['attack_empty'],None,None
9731,train,img/09731.png,moses was the first to know of the 10 commandments,['not_hateful'],['pc_empty'],['attack_empty'],None,None
36097,train,img/36097.png,oh sweetie it's a little late for that new york is it though?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
28395,train,img/28395.png,show me a better date. i'll wait...,['not_hateful'],['pc_empty'],['attack_empty'],None,None
75420,train,img/75420.png,"epstein was found unresponsive in his jail cell a nurse then attempted ""life- -saving procedures """,['not_hateful'],['pc_empty'],['attack_empty'],None,None
51390,train,img/51390.png,still waiting on my uber eats,['not_hateful'],['pc_empty'],['attack_empty'],None,None
96541,train,img/96541.png,"i don't always listen to socialists... ...but when i do, i buy more ammo",['not_hateful'],['pc_empty'],['attack_empty'],None,None
64172,train,img/64172.png,bro you didn't go through extensive childhood trauma? that's pretty cringe,['not_hateful'],['pc_empty'],['attack_empty'],None,None
54816,train,img/54816.png,i like to keep my xanax in with my tic tac's fresh breath and a fresh attitude,['not_hateful'],['pc_empty'],['attack_empty'],None,None
32658,train,img/32658.png,we can kill as many as we want and your stupid government keeps bringing us in,['not_hateful'],['pc_empty'],['attack_empty'],None,None
49156,train,img/49156.png,when you insult an edgy kid,['not_hateful'],['pc_empty'],['attack_empty'],None,None
50824,train,img/50824.png,we have enough thoughts and prayers please send bobs and vagine,['not_hateful'],['pc_empty'],['attack_empty'],None,None
72413,train,img/72413.png,"hey, you",['not_hateful'],['pc_empty'],['attack_empty'],None,None
37592,train,img/37592.png,"what do you mean ""your chair"" i don't see you sitting in it",['not_hateful'],['pc_empty'],['attack_empty'],None,None
60971,train,img/60971.png,drink responsibly? shhiiit... responsibility is why i drink,['not_hateful'],['pc_empty'],['attack_empty'],None,None
41268,train,img/41268.png,help refugees,['not_hateful'],['pc_empty'],['attack_empty'],None,None
96340,train,img/96340.png,"i'm not inturupting anything personal, am i? yeah niles, we just eloped i'm your new mom. well, i'll be a son of a bitch",['not_hateful'],['pc_empty'],['attack_empty'],None,None
68753,train,img/68753.png,now there's a guy,['not_hateful'],['pc_empty'],['attack_empty'],None,None
58419,train,img/58419.png,"""those that attack one muslim, are attacking all muslims"" those that attack one american, are attacking all americans!!",['not_hateful'],['pc_empty'],['attack_empty'],None,None
24165,train,img/24165.png,blackpeoplemeet.com,['not_hateful'],['pc_empty'],['attack_empty'],None,None
38516,train,img/38516.png,the first president they can't control ....and they don't like it!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
71084,train,img/71084.png,stop asking! we don't have to tell you where the money went collected $13 billion for haiti built 6 houses laws are for little people,['not_hateful'],['pc_empty'],['attack_empty'],None,None
70235,train,img/70235.png,what in the cornbread hell,['not_hateful'],['pc_empty'],['attack_empty'],None,None
42568,train,img/42568.png,"when you're fuhrking her from the back and she says ""i'll pay the gas bill daddy.""",['not_hateful'],['pc_empty'],['attack_empty'],None,None
95102,train,img/95102.png,you're in the wrong neighborhood motherfucker,['not_hateful'],['pc_empty'],['attack_empty'],None,None
42509,train,img/42509.png,"tell me this... did we ever see obama's school records, his tax returns, his social security records, or his selective service records?",['not_hateful'],['pc_empty'],['attack_empty'],None,None
4759,train,img/04759.png,im ready to have some fun,['not_hateful'],['pc_empty'],['attack_empty'],None,None
56082,train,img/56082.png,when you catch your goat running from the farm ya done fucked up,['not_hateful'],['pc_empty'],['attack_empty'],None,None
29401,train,img/29401.png,i came out of your what!?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
32586,train,img/32586.png,my gynocologist says i can't have sex for 2 weeks what did your dentist say ?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
27891,train,img/27891.png,deep the stupid runs swallow your mother should have,['not_hateful'],['pc_empty'],['attack_empty'],None,None
63290,train,img/63290.png,everyone else's butt vs my butt,['not_hateful'],['pc_empty'],['attack_empty'],None,None
39041,train,img/39041.png,so you follow politics and think only the other party tells lies,['not_hateful'],['pc_empty'],['attack_empty'],None,None
61742,train,img/61742.png,monkey blood,['not_hateful'],['pc_empty'],['attack_empty'],None,None
64390,train,img/64390.png,hot wax really whack,['not_hateful'],['pc_empty'],['attack_empty'],None,None
25709,train,img/25709.png,anne frank smiling,['not_hateful'],['pc_empty'],['attack_empty'],None,None
57814,train,img/57814.png,helping a child in need,['not_hateful'],['pc_empty'],['attack_empty'],None,None
4758,train,img/04758.png,"my fragile heart at my sex drive - stay back, slut",['not_hateful'],['pc_empty'],['attack_empty'],None,None
70923,train,img/70923.png,for someone somewhere in america today will be the last day they have ten fingers,['not_hateful'],['pc_empty'],['attack_empty'],None,None
31652,train,img/31652.png,you sick... freak!!!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
20473,train,img/20473.png,this is what vitiligo looks like in african males,['not_hateful'],['pc_empty'],['attack_empty'],None,None
41680,train,img/41680.png,manditory vaccinations with no exemptions i do nazi the problem....,['not_hateful'],['pc_empty'],['attack_empty'],None,None
16780,train,img/16780.png,education $1000 a child's smile priceless,['not_hateful'],['pc_empty'],['attack_empty'],None,None
83976,train,img/83976.png,me and the boys after killing innocent people in a bomb blast,['not_hateful'],['pc_empty'],['attack_empty'],None,None
53124,train,img/53124.png,when your dishwasher is broken so you take it back to walmart to get a new one,['not_hateful'],['pc_empty'],['attack_empty'],None,None
3865,train,img/03865.png,after 3 million years of evolution we still love to relax,['not_hateful'],['pc_empty'],['attack_empty'],None,None
25481,train,img/25481.png,"likes to play games with friends favorite game is called ""child soldiers""",['not_hateful'],['pc_empty'],['attack_empty'],None,None
3678,train,img/03678.png,lock her up and throw away the key,['not_hateful'],['pc_empty'],['attack_empty'],None,None
87953,train,img/87953.png,who said i couldn't do it ?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
75362,train,img/75362.png,excited little girl enjoying her new wheelchair,['not_hateful'],['pc_empty'],['attack_empty'],None,None
8345,train,img/08345.png,this sunday.. don't forget to set your clock forward one hour,['not_hateful'],['pc_empty'],['attack_empty'],None,None
59718,train,img/59718.png,never again,['not_hateful'],['pc_empty'],['attack_empty'],None,None
74368,train,img/74368.png,when the weed man throw in a little extra,['not_hateful'],['pc_empty'],['attack_empty'],None,None
85371,train,img/85371.png,father holding his newborn daughter,['not_hateful'],['pc_empty'],['attack_empty'],None,None
47516,train,img/47516.png,a dictator.. emphasis on the dic*,['not_hateful'],['pc_empty'],['attack_empty'],None,None
75134,train,img/75134.png,i don't understand i thought we killed everyone that had dirt on us,['not_hateful'],['pc_empty'],['attack_empty'],None,None
49536,train,img/49536.png,hillary clinton caught telling the truth! april fools!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
76321,train,img/76321.png,in my country i am forced to keep my mouth shut. here i'm free to talk trash about this country in hopes it changes into a country where i'm forced to keep my mouth shut,['not_hateful'],['pc_empty'],['attack_empty'],None,None
48762,train,img/48762.png,#usher and i have something in common we both got burned,['not_hateful'],['pc_empty'],['attack_empty'],None,None
72164,train,img/72164.png,having dinner after a long working day,['not_hateful'],['pc_empty'],['attack_empty'],None,None
17390,train,img/17390.png,"when someone starts acting all friendly, but you already know what they really are",['not_hateful'],['pc_empty'],['attack_empty'],None,None
47239,train,img/47239.png,never related to something so much. pro ductivity crastinate,['not_hateful'],['pc_empty'],['attack_empty'],None,None
34526,train,img/34526.png,let me remind you i brutally beat my girlfriends there is plenty of evidence including a police report. i'm still #2 at the dnc and my party is silent about the matter,['not_hateful'],['pc_empty'],['attack_empty'],None,None
93245,train,img/93245.png,when you tease your husband in public,['not_hateful'],['pc_empty'],['attack_empty'],None,None
53649,train,img/53649.png,this is how y'all look defending trump don't touch my garbage,['not_hateful'],['pc_empty'],['attack_empty'],None,None
25614,train,img/25614.png,i see! '' '',['not_hateful'],['pc_empty'],['attack_empty'],None,None
62175,train,img/62175.png,this is what it's like to be gay in iran,['not_hateful'],['pc_empty'],['attack_empty'],None,None
84219,train,img/84219.png,"you get nothing, you loose! good day sir!!!!",['not_hateful'],['pc_empty'],['attack_empty'],None,None
1894,train,img/01894.png,we haven't t seen any new jesus appearances on pancakes in a while i hope he's okay,['not_hateful'],['pc_empty'],['attack_empty'],None,None
39562,train,img/39562.png,damn video games,['not_hateful'],['pc_empty'],['attack_empty'],None,None
64592,train,img/64592.png,what pelosi is saying in a nutshell if you don't allow unvetted immigrants to illegally enter the country we'll take away your guns,['not_hateful'],['pc_empty'],['attack_empty'],None,None
59062,train,img/59062.png,bitches are like stitches pick on them and they open up,['not_hateful'],['pc_empty'],['attack_empty'],None,None
70935,train,img/70935.png,goat yoga is becoming very popular,['not_hateful'],['pc_empty'],['attack_empty'],None,None
32915,train,img/32915.png,when you haven't stolen anything in a week,['not_hateful'],['pc_empty'],['attack_empty'],None,None
27385,train,img/27385.png,not all black people are criminals,['not_hateful'],['pc_empty'],['attack_empty'],None,None
63174,train,img/63174.png,"i had a little broblem at school today, but i solved it. -oh, and here's your gun back",['not_hateful'],['pc_empty'],['attack_empty'],None,None
21698,train,img/21698.png,here will soon be a painting of a beautiful quran,['not_hateful'],['pc_empty'],['attack_empty'],None,None
72301,train,img/72301.png,when u forget to lock ur basement door and ur pets try to run away,['not_hateful'],['pc_empty'],['attack_empty'],None,None
56940,train,img/56940.png,what does a baby from auschwitz look like,['not_hateful'],['pc_empty'],['attack_empty'],None,None
80436,train,img/80436.png,whydo keep these liberals fight to and fight to kill these,['not_hateful'],['pc_empty'],['attack_empty'],None,None
76259,train,img/76259.png,just found out about racism i like it,['not_hateful'],['pc_empty'],['attack_empty'],None,None
6248,train,img/06248.png,your black neighbor after you called the cops,['not_hateful'],['pc_empty'],['attack_empty'],None,None
16097,train,img/16097.png,"oh, you're tired of my anti-trump posts? why don't you pray for me to stop?",['not_hateful'],['pc_empty'],['attack_empty'],None,None
79426,train,img/79426.png,i wish i was your baby.. so i could spend 9 months inside you,['not_hateful'],['pc_empty'],['attack_empty'],None,None
32174,train,img/32174.png,jewber: uber for jews,['not_hateful'],['pc_empty'],['attack_empty'],None,None
79638,train,img/79638.png,"it's sad obama you had the chance of a lifetime to build a bridge, so we could all walk across it together instead you did everything you could in your power to divide us and make us hate one another, yeah, you built that!",['not_hateful'],['pc_empty'],['attack_empty'],None,None
8627,train,img/08627.png,always love your mother even if she's batshit crazy,['not_hateful'],['pc_empty'],['attack_empty'],None,None
41972,train,img/41972.png,just because someone is here illegally doesn't mean they broke any of our laws,['not_hateful'],['pc_empty'],['attack_empty'],None,None
10935,train,img/10935.png,modern japanese '' '',['not_hateful'],['pc_empty'],['attack_empty'],None,None
21067,train,img/21067.png,sometime you gotta feed people some bullshit just to see who they run back and tell,['not_hateful'],['pc_empty'],['attack_empty'],None,None
49807,train,img/49807.png,"i put the ""ape"" in rape",['not_hateful'],['pc_empty'],['attack_empty'],None,None
53296,train,img/53296.png,when you meet that gender studies student again my genders have doubled since the last time we met,['not_hateful'],['pc_empty'],['attack_empty'],None,None
57148,train,img/57148.png,automatic tranny rebuilt tranny blew a tranny,['not_hateful'],['pc_empty'],['attack_empty'],None,None
20567,train,img/20567.png,this is what happens when you don't spank your kids..,['not_hateful'],['pc_empty'],['attack_empty'],None,None
32670,train,img/32670.png,"i don't always trust democrats... but when i do, i trust them to steal my money, spy on me, cause the cost of living to go up and sell out my country",['not_hateful'],['pc_empty'],['attack_empty'],None,None
45317,train,img/45317.png,i'm trying to decide if i should start some shit today or not,['not_hateful'],['pc_empty'],['attack_empty'],None,None
60927,train,img/60927.png,"i'm so patriotic i piss red, white, and blue. the doctor told me it might be pancreatic cancer. i told him to shut his commie mouth",['not_hateful'],['pc_empty'],['attack_empty'],None,None
86203,train,img/86203.png,just waterin' the dirt,['not_hateful'],['pc_empty'],['attack_empty'],None,None
80251,train,img/80251.png,we talked about it i agreed dinner would be ready on time in the future,['not_hateful'],['pc_empty'],['attack_empty'],None,None
90768,train,img/90768.png,"only in america could these people consider themselves the ""master race""",['not_hateful'],['pc_empty'],['attack_empty'],None,None
18235,train,img/18235.png,"damn, that's hot!",['not_hateful'],['pc_empty'],['attack_empty'],None,None
73849,train,img/73849.png,voting for hillary is like letting casey anthony watch your kids because she's not guilty,['not_hateful'],['pc_empty'],['attack_empty'],None,None
21548,train,img/21548.png,public lynchings took place in the u.s. less than a century ago,['not_hateful'],['pc_empty'],['attack_empty'],None,None
85709,train,img/85709.png,it's messed up you can accidentally make a baby but you can't accidentally make a pizza,['not_hateful'],['pc_empty'],['attack_empty'],None,None
79612,train,img/79612.png,racing for pink slips in africa,['not_hateful'],['pc_empty'],['attack_empty'],None,None
98564,train,img/98564.png,look your dad fucked goats.. i capped him...sorry..,['not_hateful'],['pc_empty'],['attack_empty'],None,None
30756,train,img/30756.png,dat ass ahmarbkrich*d,['not_hateful'],['pc_empty'],['attack_empty'],None,None
10582,train,img/10582.png,four years for your bachelor's? i've worked 60 for my masters,['not_hateful'],['pc_empty'],['attack_empty'],None,None
5972,train,img/05972.png,when you have to take another picture for mom,['not_hateful'],['pc_empty'],['attack_empty'],None,None
72805,train,img/72805.png,i'm going to hate the way i sound i guarantee it,['not_hateful'],['pc_empty'],['attack_empty'],None,None
21064,train,img/21064.png,"oh, i pissed you off? well suck it up buttercup i'm an asshole, it's what we do",['not_hateful'],['pc_empty'],['attack_empty'],None,None
14239,train,img/14239.png,cammed corvette starts up mustang pisses itslef,['not_hateful'],['pc_empty'],['attack_empty'],None,None
42019,train,img/42019.png,"when you pull up and yell ""kobe"" and the shot actually goes in a part of him lives within me, doesn't it",['not_hateful'],['pc_empty'],['attack_empty'],None,None
62589,train,img/62589.png,what i say about the gunman every time there's a mass shooting,['not_hateful'],['pc_empty'],['attack_empty'],None,None
51437,train,img/51437.png,this sunday... don't forget to set your bomb forward one hour,['not_hateful'],['pc_empty'],['attack_empty'],None,None
23864,train,img/23864.png,survives ebola thankful to see another day,['not_hateful'],['pc_empty'],['attack_empty'],None,None
3281,train,img/03281.png,the weekend be like,['not_hateful'],['pc_empty'],['attack_empty'],None,None
10952,train,img/10952.png,i agree hi 5 bro,['not_hateful'],['pc_empty'],['attack_empty'],None,None
40329,train,img/40329.png,what would i do if she was pregnant,['not_hateful'],['pc_empty'],['attack_empty'],None,None
81940,train,img/81940.png,why u add me troii no trolls allowed !!! you the feds?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
49157,train,img/49157.png,send him to... meowschwitz,['not_hateful'],['pc_empty'],['attack_empty'],None,None
15368,train,img/15368.png,dont mind me just watering my muslims,['not_hateful'],['pc_empty'],['attack_empty'],None,None
57394,train,img/57394.png,humans run the world don't sleep on us,['not_hateful'],['pc_empty'],['attack_empty'],None,None
80395,train,img/80395.png,"andy, she's a nut!!!",['not_hateful'],['pc_empty'],['attack_empty'],None,None
69584,train,img/69584.png,you either die an idiot who can't spell or you live long enough to see yourself become a grammar nazi,['not_hateful'],['pc_empty'],['attack_empty'],None,None
32409,train,img/32409.png,and just like that democrats hate mueller more than trump,['not_hateful'],['pc_empty'],['attack_empty'],None,None
61425,train,img/61425.png,its white it's a house what difference at this point does it make?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
52746,train,img/52746.png,i just chased 25 000 high paying jobs out of new york imagine what i'll do for the rest of the country,['not_hateful'],['pc_empty'],['attack_empty'],None,None
43958,train,img/43958.png,i am the biggest piece of shit in london!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
43702,train,img/43702.png,when you get pulled over and you know your license suspended,['not_hateful'],['pc_empty'],['attack_empty'],None,None
97208,train,img/97208.png,jerry nadler's back on tinder,['not_hateful'],['pc_empty'],['attack_empty'],None,None
59364,train,img/59364.png,how a black woman can fight crime,['not_hateful'],['pc_empty'],['attack_empty'],None,None
82794,train,img/82794.png,sweet jesus we're delicious,['not_hateful'],['pc_empty'],['attack_empty'],None,None
74612,train,img/74612.png,i never get a straight answer for this '',['not_hateful'],['pc_empty'],['attack_empty'],None,None
30289,train,img/30289.png,the enemy within ilhan omar linda sarsour rashida tlaib ocasio-cortez,['not_hateful'],['pc_empty'],['attack_empty'],None,None
62537,train,img/62537.png,charlie sheen after his tigers blood kicks in,['not_hateful'],['pc_empty'],['attack_empty'],None,None
76950,train,img/76950.png,when you've finished with your life of crime,['not_hateful'],['pc_empty'],['attack_empty'],None,None
58732,train,img/58732.png,meanwhile at the isis strip club,['not_hateful'],['pc_empty'],['attack_empty'],None,None
39201,train,img/39201.png,"enough with the nazi jokes, they're making me fuherious",['not_hateful'],['pc_empty'],['attack_empty'],None,None
36780,train,img/36780.png,i love pancakes,['not_hateful'],['pc_empty'],['attack_empty'],None,None
34821,train,img/34821.png,quick... they're escaping from the cake!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
52948,train,img/52948.png,sea monkeys,['not_hateful'],['pc_empty'],['attack_empty'],None,None
18246,train,img/18246.png,every time your girlfriend enters the bathroom you take 4 shots,['not_hateful'],['pc_empty'],['attack_empty'],None,None
14802,train,img/14802.png,when you walk in your room and your uncle is naked on your bed. this is where the fun begins,['not_hateful'],['pc_empty'],['attack_empty'],None,None
30914,train,img/30914.png,why yes i'm part indian i'm from the smackahoe tribe,['not_hateful'],['pc_empty'],['attack_empty'],None,None
83175,train,img/83175.png,when you catch your goat with another man,['not_hateful'],['pc_empty'],['attack_empty'],None,None
8741,train,img/08741.png,jussie smollet taken at gunpoint in maga country,['not_hateful'],['pc_empty'],['attack_empty'],None,None
1564,train,img/01564.png,puts on sunblock doesn't protect from harmful rays,['not_hateful'],['pc_empty'],['attack_empty'],None,None
30615,train,img/30615.png,welcome to the future,['not_hateful'],['pc_empty'],['attack_empty'],None,None
96054,train,img/96054.png,oh lord jesus happy birthday,['not_hateful'],['pc_empty'],['attack_empty'],None,None
5936,train,img/05936.png,i wish i was there and had my gun to help them,['not_hateful'],['pc_empty'],['attack_empty'],None,None
86271,train,img/86271.png,marriage is simple your wife does whatever she wants and you do whatever she wants,['not_hateful'],['pc_empty'],['attack_empty'],None,None
16873,train,img/16873.png,"i know you like her son, but you can't just pull a girls hair... until she's 30 or so. they actually come around on this one",['not_hateful'],['pc_empty'],['attack_empty'],None,None
6157,train,img/06157.png,dark humor is like food not everybody gets it,['not_hateful'],['pc_empty'],['attack_empty'],None,None
26390,train,img/26390.png,companies when pride month ends,['not_hateful'],['pc_empty'],['attack_empty'],None,None
17369,train,img/17369.png,the deep-state is about tobe barr-becued,['not_hateful'],['pc_empty'],['attack_empty'],None,None
82679,train,img/82679.png,why aren't the needs of children everywhere being met?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
42650,train,img/42650.png,"when your asked about the feature film and you get this look. all right, then. keep your secrets",['not_hateful'],['pc_empty'],['attack_empty'],None,None
89375,train,img/89375.png,"""we demand our city be made a sanctuary city for illegals!"" ""they are trying to send illegals to our sanctuary city!!!",['not_hateful'],['pc_empty'],['attack_empty'],None,None
70158,train,img/70158.png,"what did you hear on the wiretap, barry? he said he really is going to make america great again",['not_hateful'],['pc_empty'],['attack_empty'],None,None
98457,train,img/98457.png,cheers to all the people who can change their minds when presented with information that contradicts their beliefs,['not_hateful'],['pc_empty'],['attack_empty'],None,None
76021,train,img/76021.png,hey kids for a good time dial #666-hot dawg,['not_hateful'],['pc_empty'],['attack_empty'],None,None
53084,train,img/53084.png,nein shits given,['not_hateful'],['pc_empty'],['attack_empty'],None,None
